,solar_result,temp,rain_r,hum,wind,wins,sky
2018051715,2.64,20.0,0.6,80.0,2.3,2.3,4.0
2018051716,2.88,18.666666666666668,0.6,80.0,3.533333333333333,3.533333333333333,4.0
2018051717,1.44,17.333333333333332,0.6,80.0,4.766666666666667,4.766666666666667,4.0
2018051718,0.0,16.0,0.6,80.0,6.0,6.0,4.0
2018051719,0.0,15.666666666666666,0.6,78.33333333333333,6.0,6.0,4.0
2018051720,0.0,15.333333333333334,0.6,76.66666666666667,6.0,6.0,4.0
2018051721,0.0,15.0,0.6,75.0,6.0,6.0,4.0
2018051722,0.0,14.666666666666666,0.6,75.0,6.0,6.0,4.0
2018051723,0.0,14.333333333333334,0.6,75.0,6.0,6.0,4.0
2018051800,0.0,14.0,0.6,75.0,6.0,6.0,4.0
2018051801,0.0,13.833333333333334,0.5499999999999999,75.83333333333333,6.0,6.0,4.0
2018051802,0.0,13.666666666666666,0.5,76.66666666666667,6.0,6.0,4.0
2018051803,0.0,13.5,0.44999999999999996,77.5,6.0,6.0,4.0
2018051804,0.0,13.333333333333334,0.4,78.33333333333333,6.0,6.0,4.0
2018051805,0.0,13.166666666666666,0.35,79.16666666666667,6.0,6.0,4.0
2018051806,0.0,13.0,0.3,80.0,6.0,6.0,4.0
2018051807,8.64,13.333333333333334,0.26666666666666666,76.66666666666667,6.0,6.0,3.6666666666666665
2018051808,16.56,13.666666666666666,0.23333333333333334,73.33333333333333,6.0,6.0,3.3333333333333335
2018051809,35.76,14.0,0.2,70.0,6.0,6.0,3.0
2018051810,39.36,14.666666666666666,0.16666666666666669,66.66666666666667,6.0,6.0,2.6666666666666665
2018051811,20.64,15.333333333333334,0.13333333333333336,63.333333333333336,6.0,6.0,2.3333333333333335
2018051812,10.32,16.0,0.1,60.0,6.0,6.0,2.0
2018051813,22.8,16.333333333333332,0.1,58.333333333333336,6.0,6.0,2.0
2018051814,39.12,16.666666666666668,0.1,56.666666666666664,6.0,6.0,2.0
2018051815,12.96,17.0,0.1,55.0,6.0,6.0,2.0
2018051816,6.0,16.666666666666668,0.1,55.0,6.0,6.0,2.0
2018051817,4.56,16.333333333333332,0.1,55.0,6.0,6.0,2.0
2018051818,0.24,16.0,0.1,55.0,6.0,6.0,2.0
2018051819,0.0,15.666666666666666,0.1,56.666666666666664,6.0,6.0,2.0
2018051820,0.0,15.333333333333334,0.1,58.333333333333336,6.0,6.0,2.0
2018051821,0.0,15.0,0.1,60.0,6.0,6.0,2.0
2018051822,0.0,14.666666666666666,0.1,60.0,6.0,6.0,2.0
2018051823,0.0,14.333333333333334,0.1,60.0,6.0,6.0,2.0
2018051900,0.0,14.0,0.1,60.0,6.0,6.0,2.0
2018051901,0.0,13.666666666666666,0.1,60.833333333333336,5.433333333333334,5.433333333333334,2.0
2018051902,0.0,13.333333333333334,0.1,61.666666666666664,4.866666666666667,4.866666666666667,2.0
2018051903,0.0,13.0,0.1,62.5,4.3,4.3,2.0
2018051904,0.0,12.666666666666666,0.1,63.333333333333336,3.7333333333333334,3.7333333333333334,2.0
2018051905,0.0,12.333333333333334,0.1,64.16666666666667,3.166666666666667,3.166666666666667,2.0
2018051906,0.0,12.0,0.1,65.0,2.6,2.6,2.0
2018051907,6.48,12.666666666666666,0.1,65.0,3.5,3.5,2.0
2018051908,47.52,13.333333333333334,0.1,65.0,4.4,4.4,2.0
2018051909,110.64,14.0,0.1,65.0,5.3,5.3,2.0
2018051910,121.92,14.666666666666666,0.1,63.333333333333336,5.533333333333333,5.533333333333333,2.0
2018051911,144.0,15.333333333333334,0.1,61.666666666666664,5.766666666666667,5.766666666666667,2.0
2018051912,115.92,16.0,0.1,60.0,6.0,6.0,2.0
2018051913,105.84,16.333333333333332,0.13333333333333333,58.333333333333336,5.566666666666666,5.566666666666666,2.3333333333333335
2018051914,104.4,16.666666666666668,0.16666666666666669,56.666666666666664,5.133333333333334,5.133333333333334,2.6666666666666665
2018051915,87.12,17.0,0.2,55.0,4.7,4.7,3.0
2018051916,69.36,16.666666666666668,0.2,58.333333333333336,4.166666666666667,4.166666666666667,3.0
2018051917,36.48,16.333333333333332,0.2,61.666666666666664,3.6333333333333337,3.6333333333333337,3.0
2018051918,5.76,16.0,0.2,65.0,3.1,3.1,3.0
2018051919,0.24,15.666666666666666,0.16666666666666669,65.0,3.6333333333333333,3.6333333333333333,2.6666666666666665
2018051920,0.0,15.333333333333334,0.13333333333333336,65.0,4.166666666666667,4.166666666666667,2.3333333333333335
2018051921,0.0,15.0,0.1,65.0,4.7,4.7,2.0
2018051922,0.0,15.0,0.1,66.66666666666667,4.7,4.7,2.0
2018051923,0.0,15.0,0.1,68.33333333333333,4.7,4.7,2.0
2018052000,0.0,15.0,0.1,70.0,4.7,4.7,2.0
2018052001,0.0,15.0,0.11666666666666667,72.5,4.916666666666667,4.916666666666667,2.1666666666666665
2018052002,0.0,15.0,0.13333333333333333,75.0,5.133333333333334,5.133333333333334,2.3333333333333335
2018052003,0.0,15.0,0.15000000000000002,77.5,5.35,5.35,2.5
2018052004,0.0,15.0,0.16666666666666669,80.0,5.566666666666666,5.566666666666666,2.6666666666666665
2018052005,0.0,15.0,0.18333333333333335,82.5,5.783333333333333,5.783333333333333,2.833333333333333
2018052006,5.28,15.0,0.2,85.0,6.0,6.0,3.0
2018052007,42.24,15.666666666666666,0.16666666666666669,78.33333333333333,6.0,6.0,2.6666666666666665
2018052008,84.24,16.333333333333332,0.13333333333333336,71.66666666666667,6.0,6.0,2.3333333333333335
2018052009,109.92,17.0,0.1,65.0,6.0,6.0,2.0
2018052010,116.88,18.333333333333332,0.1,63.333333333333336,6.0,6.0,2.0
2018052011,105.6,19.666666666666668,0.1,61.666666666666664,6.0,6.0,2.0
2018052012,112.8,21.0,0.1,60.0,6.0,6.0,2.0
2018052013,114.96,21.0,0.1,60.0,5.233333333333333,5.233333333333333,2.0
2018052014,117.84,21.0,0.1,60.0,4.466666666666667,4.466666666666667,2.0
2018052015,87.84,21.0,0.1,60.0,3.7,3.7,2.0
2018052016,50.4,20.333333333333332,0.1,61.666666666666664,3.5,3.5,2.0
2018052017,17.52,19.666666666666668,0.1,63.333333333333336,3.3000000000000003,3.3000000000000003,2.0
2018052018,4.56,19.0,0.1,65.0,3.1,3.1,2.0
2018052019,0.24,18.333333333333332,0.1,66.66666666666667,3.2333333333333334,3.2333333333333334,2.0
2018052020,0.0,17.666666666666668,0.1,68.33333333333333,3.3666666666666667,3.3666666666666667,2.0
2018052021,0.0,17.0,0.1,70.0,3.5,3.5,2.0
2018052022,0.0,16.666666666666668,0.13333333333333333,70.0,3.466666666666667,3.466666666666667,2.3333333333333335
2018052023,0.0,16.333333333333332,0.16666666666666669,70.0,3.433333333333333,3.433333333333333,2.6666666666666665
2018052100,0.0,16.0,0.2,70.0,3.4,3.4,3.0
2018052101,0.0,15.833333333333334,0.2,71.66666666666667,3.45,3.45,3.0
2018052102,0.0,15.666666666666666,0.2,73.33333333333333,3.5,3.5,3.0
2018052103,0.0,15.5,0.2,75.0,3.55,3.55,3.0
2018052104,0.0,15.333333333333334,0.2,76.66666666666667,3.6,3.6,3.0
2018052105,0.0,15.166666666666666,0.2,78.33333333333333,3.6500000000000004,3.6500000000000004,3.0
2018052106,1.44,15.0,0.2,80.0,3.7,3.7,3.0
2018052107,7.68,16.666666666666668,0.2,70.0,3.3333333333333335,3.3333333333333335,3.0
2018052108,16.08,18.333333333333332,0.2,60.0,2.966666666666667,2.966666666666667,3.0
2018052109,37.44,20.0,0.2,50.0,2.6,2.6,3.0
2018052110,101.04,20.333333333333332,0.2,51.666666666666664,3.1,3.1,3.0
2018052111,142.32,20.666666666666668,0.2,53.333333333333336,3.5999999999999996,3.5999999999999996,3.0
2018052112,144.48,21.0,0.2,55.0,4.1,4.1,3.0
2018052113,141.84,20.666666666666668,0.2,58.333333333333336,3.833333333333333,3.833333333333333,3.0
2018052114,126.72,20.333333333333332,0.2,61.666666666666664,3.5666666666666664,3.5666666666666664,3.0
2018052115,94.08,20.0,0.2,65.0,3.3,3.3,3.0
2018052116,57.84,19.666666666666668,0.23333333333333334,66.66666666666667,3.2333333333333334,3.2333333333333334,3.3333333333333335
2018052117,20.4,19.333333333333332,0.26666666666666666,68.33333333333333,3.1666666666666665,3.1666666666666665,3.6666666666666665
2018052118,11.76,19.0,0.3,70.0,3.1,3.1,4.0
2018052119,1.44,18.666666666666668,0.3,71.66666666666667,2.9,2.9,4.0
2018052120,0.0,18.333333333333332,0.3,73.33333333333333,2.7,2.7,4.0
2018052121,0.0,18.0,0.3,75.0,2.5,2.5,4.0
2018052122,0.0,18.0,0.3,76.66666666666667,2.4,2.4,4.0
2018052123,0.0,18.0,0.3,78.33333333333333,2.3000000000000003,2.3000000000000003,4.0
2018052200,0.0,18.0,0.3,80.0,2.2,2.2,4.0
2018052201,0.0,17.833333333333332,0.36666666666666664,82.5,2.416666666666667,2.416666666666667,4.0
2018052202,0.0,17.666666666666668,0.43333333333333335,85.0,2.6333333333333333,2.6333333333333333,4.0
2018052203,0.0,17.5,0.5,87.5,2.85,2.85,4.0
2018052204,0.0,17.333333333333332,0.5666666666666667,90.0,3.066666666666667,3.066666666666667,4.0
2018052205,0.0,17.166666666666668,0.6333333333333333,92.5,3.283333333333333,3.283333333333333,4.0
2018052206,6.0,17.0,0.7,95.0,3.5,3.5,4.0
2018052207,39.84,17.666666666666668,0.6666666666666666,91.66666666666667,3.6999999999999997,3.6999999999999997,4.0
2018052208,73.44,18.333333333333332,0.6333333333333333,88.33333333333333,3.9,3.9,4.0
2018052209,97.68,19.0,0.6,85.0,4.1,4.1,4.0
2018052210,131.04,20.333333333333332,0.6,76.66666666666667,4.333333333333333,4.333333333333333,4.0
2018052211,129.84,21.666666666666668,0.6,68.33333333333333,4.566666666666666,4.566666666666666,4.0
2018052212,145.44,23.0,0.6,60.0,4.8,4.8,4.0
2018052213,141.36,22.666666666666668,0.4,58.333333333333336,4.633333333333333,4.633333333333333,3.0
2018052214,116.88,22.333333333333332,0.2,56.666666666666664,4.466666666666667,4.466666666666667,2.0
2018052215,72.72,22.0,0.0,55.0,4.3,4.3,1.0
2018052216,60.0,21.333333333333332,0.0,56.666666666666664,4.0,4.0,1.0
2018052217,30.72,20.666666666666668,0.0,58.333333333333336,3.6999999999999997,3.6999999999999997,1.0
2018052218,8.4,20.0,0.0,60.0,3.4,3.4,1.0
2018052219,0.0,19.0,0.0,60.0,3.3666666666666667,3.3666666666666667,1.0
2018052220,0.0,18.0,0.0,60.0,3.333333333333333,3.333333333333333,1.0
2018052221,0.0,17.0,0.0,60.0,3.3,3.3,1.0
2018052222,0.0,16.666666666666668,0.0,60.0,3.033333333333333,3.033333333333333,1.0
2018052223,0.0,16.333333333333332,0.0,60.0,2.7666666666666666,2.7666666666666666,1.0
2018052300,0.0,16.0,0.0,60.0,2.5,2.5,1.0
2018052301,0.0,16.0,0.0,60.0,2.45,2.45,1.0
2018052302,0.0,16.0,0.0,60.0,2.4,2.4,1.0
2018052303,0.0,16.0,0.0,60.0,2.35,2.35,1.0
2018052304,0.0,16.0,0.0,60.0,2.3000000000000003,2.3000000000000003,1.0
2018052305,0.0,16.0,0.0,60.0,2.25,2.25,1.0
2018052306,0.0,16.0,0.0,60.0,2.2,2.2,1.0
2018052307,0.72,17.666666666666668,0.0,53.333333333333336,2.5,2.5,1.0
2018052308,2.64,19.333333333333332,0.0,46.666666666666664,2.8000000000000003,2.8000000000000003,1.0
2018052309,10.32,21.0,0.0,40.0,3.1,3.1,1.0
2018052310,35.28,22.0,0.0,40.0,3.1333333333333333,3.1333333333333333,1.0
2018052311,67.44,23.0,0.0,40.0,3.166666666666667,3.166666666666667,1.0
2018052312,85.92,24.0,0.0,40.0,3.2,3.2,1.0
2018052313,111.36,23.666666666666668,0.0,43.333333333333336,3.8000000000000003,3.8000000000000003,1.0
2018052314,114.72,23.333333333333332,0.0,46.666666666666664,4.4,4.4,1.0
2018052315,101.76,23.0,0.0,50.0,5.0,5.0,1.0
2018052316,69.84,22.666666666666668,0.0,51.666666666666664,5.0,5.0,1.0
2018052317,31.68,22.333333333333332,0.0,53.333333333333336,5.0,5.0,1.0
2018052318,5.52,22.0,0.0,55.0,5.0,5.0,1.0
2018052319,0.48,21.0,0.0,58.333333333333336,4.533333333333333,4.533333333333333,1.0
2018052320,0.0,20.0,0.0,61.666666666666664,4.066666666666666,4.066666666666666,1.0
2018052321,0.0,19.0,0.0,65.0,3.6,3.6,1.0
2018052322,0.0,19.0,0.0,65.0,3.2666666666666666,3.2666666666666666,1.0
2018052323,0.0,19.0,0.0,65.0,2.9333333333333336,2.9333333333333336,1.0
2018052400,0.0,19.0,0.0,65.0,2.6,2.6,1.0
2018052401,0.0,19.0,0.0,61.666666666666664,2.666666666666667,2.666666666666667,1.0
2018052402,0.0,19.0,0.0,58.333333333333336,2.7333333333333334,2.7333333333333334,1.0
2018052403,0.0,19.0,0.0,55.0,2.8,2.8,1.0
2018052404,0.0,19.0,0.0,51.666666666666664,2.8666666666666667,2.8666666666666667,1.0
2018052405,0.0,19.0,0.0,48.33333333333333,2.9333333333333336,2.9333333333333336,1.0
2018052406,6.24,19.0,0.0,45.0,3.0,3.0,1.0
2018052407,39.6,20.333333333333332,0.03333333333333333,43.333333333333336,2.8333333333333335,2.8333333333333335,1.3333333333333333
2018052408,79.92,21.666666666666668,0.06666666666666667,41.666666666666664,2.6666666666666665,2.6666666666666665,1.6666666666666665
2018052409,110.88,23.0,0.1,40.0,2.5,2.5,2.0
2018052410,129.12,23.666666666666668,0.1,40.0,2.4,2.4,2.0
2018052411,138.72,24.333333333333332,0.1,40.0,2.3000000000000003,2.3000000000000003,2.0
2018052412,140.4,25.0,0.1,40.0,2.2,2.2,2.0
2018052413,137.52,24.333333333333332,0.13333333333333333,41.666666666666664,2.7333333333333334,2.7333333333333334,2.3333333333333335
2018052414,124.32,23.666666666666668,0.16666666666666669,43.333333333333336,3.2666666666666666,3.2666666666666666,2.6666666666666665
2018052415,97.44,23.0,0.2,45.0,3.8,3.8,3.0
2018052416,63.84,22.333333333333332,0.2,46.666666666666664,3.8666666666666667,3.8666666666666667,3.0
2018052417,31.44,21.666666666666668,0.2,48.333333333333336,3.933333333333333,3.933333333333333,3.0
2018052418,10.56,21.0,0.2,50.0,4.0,4.0,3.0
2018052419,0.72,20.333333333333332,0.2,51.666666666666664,3.8333333333333335,3.8333333333333335,3.0
2018052420,0.0,19.666666666666668,0.2,53.333333333333336,3.6666666666666665,3.6666666666666665,3.0
2018052421,0.0,19.0,0.2,55.0,3.5,3.5,3.0
2018052422,0.0,18.666666666666668,0.2,56.666666666666664,3.2,3.2,3.0
2018052423,0.0,18.333333333333332,0.2,58.333333333333336,2.9,2.9,3.0
2018052500,0.0,18.0,0.2,60.0,2.6,2.6,3.0
2018052501,0.0,17.833333333333332,0.2,60.833333333333336,2.5833333333333335,2.5833333333333335,3.0
2018052502,0.0,17.666666666666668,0.2,61.666666666666664,2.566666666666667,2.566666666666667,3.0
2018052503,0.0,17.5,0.2,62.5,2.55,2.55,3.0
2018052504,0.0,17.333333333333332,0.2,63.333333333333336,2.533333333333333,2.533333333333333,3.0
2018052505,0.0,17.166666666666668,0.2,64.16666666666667,2.5166666666666666,2.5166666666666666,3.0
2018052506,6.24,17.0,0.2,65.0,2.5,2.5,3.0
2018052507,41.52,18.333333333333332,0.16666666666666669,61.666666666666664,2.8333333333333335,2.8333333333333335,2.6666666666666665
2018052508,80.64,19.666666666666668,0.13333333333333336,58.333333333333336,3.1666666666666665,3.1666666666666665,2.3333333333333335
2018052509,88.8,21.0,0.1,55.0,3.5,3.5,2.0
2018052510,128.64,22.0,0.1,51.666666666666664,3.466666666666667,3.466666666666667,2.0
2018052511,115.92,23.0,0.1,48.333333333333336,3.433333333333333,3.433333333333333,2.0
2018052512,116.16,24.0,0.1,45.0,3.4,3.4,2.0
2018052513,120.96,23.666666666666668,0.06666666666666668,48.333333333333336,3.4,3.4,1.6666666666666667
2018052514,101.04,23.333333333333332,0.03333333333333334,51.666666666666664,3.4,3.4,1.3333333333333335
2018052515,71.52,23.0,0.0,55.0,3.4,3.4,1.0
2018052516,44.4,22.666666666666668,0.03333333333333333,56.666666666666664,3.2666666666666666,3.2666666666666666,1.3333333333333333
2018052517,27.12,22.333333333333332,0.06666666666666667,58.333333333333336,3.1333333333333333,3.1333333333333333,1.6666666666666665
2018052518,10.8,22.0,0.1,60.0,3.0,3.0,2.0
2018052519,0.48,21.0,0.1,63.333333333333336,2.933333333333333,2.933333333333333,2.0
2018052520,0.0,20.0,0.1,66.66666666666667,2.8666666666666667,2.8666666666666667,2.0
2018052521,0.0,19.0,0.1,70.0,2.8,2.8,2.0
2018052522,0.0,18.666666666666668,0.1,70.0,2.833333333333333,2.833333333333333,2.0
2018052523,0.0,18.333333333333332,0.1,70.0,2.8666666666666667,2.8666666666666667,2.0
2018052600,0.0,18.0,0.1,70.0,2.9,2.9,2.0
2018052601,0.0,18.0,0.1,71.66666666666667,2.8666666666666667,2.8666666666666667,2.0
2018052602,0.0,18.0,0.1,73.33333333333333,2.8333333333333335,2.8333333333333335,2.0
2018052603,0.0,18.0,0.1,75.0,2.8,2.8,2.0
2018052604,0.0,18.0,0.1,76.66666666666667,2.7666666666666666,2.7666666666666666,2.0
2018052605,0.0,18.0,0.1,78.33333333333333,2.7333333333333334,2.7333333333333334,2.0
2018052606,5.52,18.0,0.1,80.0,2.7,2.7,2.0
2018052607,37.68,19.333333333333332,0.1,75.0,2.4333333333333336,2.4333333333333336,2.0
